date,domain,format,country,ad_size,device,adSelectionEmissions,creativeDistributionEmissions,mediaDistributionEmissions,totalEmissions,domainCoverage
07/18/2025,engadget.com,banner,Brazil,160x600,mobile,0.00614226,7.903e-05,0.00018306,0.00640436,measured
07/30/2025,espn.com,display,Germany,160x600,mobile,0.02815567,0.00012913,8.367e-05,0.02836847,measured
07/12/2025,yahoo.com,native,Germany,728x90,desktop,0.00747206,0.00024622,0.00024062,0.0079589,measured
08/01/2025,forbes.com,native,Brazil,160x600,mobile,0.01696792,0.0002045,3.771e-05,0.01721013,modeled
07/26/2025,reuters.com,banner,United States,160x600,tablet,0.00139712,9.015e-05,0.00014936,0.00163663,measured
07/08/2025,techcrunch.com,audio,Canada,970x250,mobile,0.00428092,0.00014667,1.782e-05,0.00444541,measured
07/23/2025,theverge.com,video,France,160x600,desktop,0.02102009,0.0001228,0.00014296,0.02128586,modeled
08/01/2025,bloomberg.com,native,China,970x250,desktop,0.00368269,0.00018182,8.601e-05,0.00395052,modeled
07/11/2025,techcrunch.com,native,Australia,970x250,tablet,0.01077993,4.542e-05,0.0002116,0.01103694,modeled
07/31/2025,espn.com,display,Japan,300x600,tablet,0.01033492,2.804e-05,0.00025365,0.01061662,modeled
07/24/2025,techcrunch.com,banner,United Kingdom,970x250,tablet,0.01551832,0.00016232,0.00013127,0.01581191,measured
07/27/2025,nytimes.com,display,Australia,300x250,desktop,0.00856143,1.327e-05,0.0001447,0.00871939,modeled
07/29/2025,forbes.com,display,Australia,970x250,mobile,0.01259613,0.00013609,7.952e-05,0.01281174,modeled
07/08/2025,nytimes.com,banner,India,160x600,tablet,0.02148055,7.952e-05,6.336e-05,0.02162343,modeled
07/29/2025,espn.com,display,France,160x600,mobile,0.0106125,2.304e-05,0.00041201,0.01104755,modeled
07/23/2025,espn.com,native,United Kingdom,300x250,mobile,0.02114806,2.151e-05,0.00039823,0.0215678,modeled
07/05/2025,bloomberg.com,banner,United States,320x50,desktop,0.00606368,4.898e-05,0.00010668,0.00621934,modeled
07/24/2025,msn.com,audio,Australia,300x600,mobile,0.01619874,0.00013358,1.588e-05,0.0163482,modeled
08/01/2025,usatoday.com,display,Canada,728x90,mobile,0.0163939,6.398e-05,0.00014664,0.01660451,measured
07/24/2025,engadget.com,banner,United Kingdom,160x600,tablet,0.01229625,5.504e-05,0.00011655,0.01246783,modeled
07/15/2025,cnn.com,video,Japan,320x50,mobile,0.04798453,5.592e-05,0.00028209,0.04832253,modeled
07/22/2025,bloomberg.com,banner,Canada,970x250,mobile,0.01775826,8.573e-05,0.00014768,0.01799167,measured
07/30/2025,nytimes.com,audio,Australia,300x250,mobile,0.02283068,5.952e-05,0.00026913,0.02931048,measured
07/16/2025,engadget.com,native,United Kingdom,320x50,tablet,0.02287083,2.513e-05,1.086e-05,0.02290682,measured
07/09/2025,techcrunch.com,native,India,728x90,mobile,0.04701737,9.447e-05,3.547e-05,0.04714731,modeled
08/02/2025,espn.com,banner,United Kingdom,160x600,tablet,0.01117036,0.00015034,0.00011123,0.01143193,modeled
07/03/2025,techcrunch.com,native,Japan,970x250,desktop,0.01490275,0.00013164,0.00016188,0.01519627,measured
07/24/2025,forbes.com,audio,France,300x600,desktop,0.02406632,0.00013067,7.018e-05,0.02426717,measured
07/23/2025,techcrunch.com,video,Australia,728x90,mobile,0.00950194,3.938e-05,7.961e-05,0.00962093,measured
07/06/2025,forbes.com,banner,France,300x600,mobile,0.014458,7.643e-05,0.00032057,0.014855,modeled
07/07/2025,fox32chicago.com,audio,China,728x90,mobile,0.01953453,7.34e-05,5.132e-05,0.01965926,measured
07/16/2025,theverge.com,audio,India,300x600,desktop,0.01250489,0.00024684,0.00039085,0.01314258,measured
07/06/2025,engadget.com,native,France,970x250,mobile,0.01238212,1.531e-05,8.87e-05,0.01248613,measured
07/07/2025,engadget.com,audio,United States,320x50,mobile,0.04036291,7.268e-05,0.00021077,0.04064636,modeled
07/19/2025,engadget.com,video,Brazil,160x600,mobile,0.01585933,2.038e-05,0.00013034,0.01601005,modeled
07/25/2025,usatoday.com,video,France,970x250,tablet,0.02880964,4.917e-05,0.00022632,0.02908513,modeled
07/04/2025,forbes.com,banner,Germany,300x600,mobile,0.01707654,0.00013629,0.00016358,0.0173764,modeled
07/13/2025,techcrunch.com,audio,United Kingdom,970x250,mobile,0.00681588,6.304e-05,9.827e-05,0.00697719,measured
07/12/2025,msn.com,display,Germany,300x600,desktop,0.00944346,9.645e-05,0.00044163,0.00998154,modeled
07/30/2025,espn.com,native,Brazil,320x50,desktop,0.03367028,0.0001837,7.167e-05,0.03392564,measured
07/09/2025,fox32chicago.com,banner,China,970x250,desktop,0.03714831,0.00022755,6.965e-05,0.0374455,modeled
07/15/2025,espn.com,display,United Kingdom,160x600,desktop,0.02211086,0.00011265,0.00010675,0.02233026,measured
08/02/2025,espn.com,video,Australia,300x250,desktop,0.01817386,0.00011661,0.00011244,0.01840291,measured
07/10/2025,espn.com,banner,Australia,160x600,tablet,0.03259386,2.527e-05,9.793e-05,0.03271707,measured
07/15/2025,cnn.com,native,United Kingdom,970x250,tablet,0.02671342,0.00025728,0.00027194,0.02724264,measured
08/01/2025,reuters.com,audio,United Kingdom,728x90,mobile,0.0178985,7.293e-05,0.00010242,0.01807384,modeled
07/18/2025,espn.com,audio,United Kingdom,728x90,mobile,0.01286323,1.316e-05,0.00040066,0.01327706,measured
07/29/2025,msn.com,native,India,300x250,tablet,0.01543906,4.118e-05,0.00017492,0.01565516,measured
07/29/2025,nytimes.com,video,United Kingdom,300x600,tablet,0.00881825,0.00015255,6.774e-05,0.00903854,modeled
07/08/2025,espn.com,banner,Germany,300x600,mobile,0.02756213,6.327e-05,0.00015871,0.02672877,measured
07/30/2025,msn.com,video,India,160x600,tablet,0.0290201,5.218e-05,0.00022831,0.02930059,modeled
07/03/2025,msn.com,audio,Japan,160x600,desktop,0.00277251,0.00021608,0.00025567,0.00324425,modeled
07/21/2025,usatoday.com,video,India,970x250,desktop,0.01503292,0.00017944,0.00026726,0.01547961,measured
07/24/2025,espn.com,video,France,300x600,tablet,0.0161005,7.985e-05,5.895e-05,0.0162393,modeled
07/09/2025,reuters.com,display,India,320x50,mobile,0.0167619,1.969e-05,0.00021861,0.0170002,measured
07/23/2025,washingtonpost.com,audio,Germany,728x90,desktop,0.02773503,1.411e-05,0.00032399,0.02807313,measured
07/23/2025,reuters.com,audio,India,728x90,mobile,0.00968441,0.00043091,0.00015276,0.01026808,modeled
07/29/2025,reuters.com,banner,Japan,300x600,desktop,0.04076212,3.578e-05,0.00010105,0.04089896,measured
07/24/2025,cnn.com,display,Canada,728x90,desktop,0.01039246,1.931e-05,4.056e-05,0.01045234,modeled
07/11/2025,cnn.com,video,United Kingdom,300x600,tablet,0.01458745,0.00010663,5.179e-05,0.01228899,modeled
07/31/2025,usatoday.com,audio,Japan,320x50,tablet,0.0120187,4.389e-05,0.00012278,0.01218538,measured
07/06/2025,techcrunch.com,audio,Canada,300x600,tablet,0.02589549,8.716e-05,8.019e-05,0.02606283,modeled
07/31/2025,washingtonpost.com,video,India,970x250,desktop,0.03266276,0.00010415,0.00014252,0.03290943,measured
07/07/2025,forbes.com,video,Canada,970x250,tablet,0.00654962,0.00015177,0.00017881,0.00688021,measured
07/16/2025,usatoday.com,display,India,320x50,mobile,0.02318526,6.755e-05,9.336e-05,0.02334617,modeled
07/19/2025,engadget.com,native,Japan,320x50,desktop,0.05025096,5.763e-05,4.311e-05,0.0503517,modeled
07/23/2025,espn.com,display,United Kingdom,300x600,mobile,0.01848285,7.999e-05,0.00026933,0.01883217,modeled
07/28/2025,theverge.com,native,Brazil,300x600,tablet,0.01432693,0.0001266,0.0003388,0.01479233,measured
07/24/2025,reuters.com,native,United States,970x250,tablet,0.02142757,3.428e-05,0.00017491,0.02163677,modeled
07/26/2025,espn.com,video,India,728x90,desktop,0.01218584,9.708e-05,0.00012871,0.01241163,modeled
07/14/2025,weather.com,display,Germany,300x250,mobile,0.00527795,7.132e-05,5.206e-05,0.00540133,measured
08/01/2025,yahoo.com,banner,France,970x250,tablet,0.0108274,0.00015143,0.0001364,0.01111522,modeled
07/21/2025,bloomberg.com,native,United States,300x600,mobile,0.02426582,9.045e-05,0.00010304,0.02445931,measured
07/04/2025,usatoday.com,video,Canada,160x600,mobile,0.01945684,1.633e-05,0.00021914,0.0196923,measured
07/03/2025,msn.com,native,Germany,300x250,mobile,0.00803526,0.00011605,9.984e-05,0.00825115,measured
07/03/2025,weather.com,native,Canada,728x90,tablet,0.00528132,4.65e-05,0.00018636,0.00551418,measured
07/28/2025,yahoo.com,native,Canada,300x250,mobile,0.06107982,7.662e-05,0.00045134,0.06160778,measured
07/31/2025,washingtonpost.com,native,Australia,970x250,mobile,0.00325669,6.627e-05,0.00012266,0.00344562,modeled
07/31/2025,washingtonpost.com,audio,Brazil,160x600,tablet,0.02415785,4.805e-05,0.00016621,0.02769621,measured
07/25/2025,theverge.com,video,Australia,300x250,desktop,0.01377639,0.00018476,0.00014796,0.01410911,measured
07/28/2025,nytimes.com,native,Canada,300x600,tablet,0.08158296,6.931e-05,0.00028281,0.07504592,modeled
07/03/2025,cnn.com,audio,France,728x90,tablet,0.04307284,4.26e-06,0.00021721,0.04329431,measured
07/19/2025,engadget.com,native,France,728x90,mobile,0.01347161,3.01e-05,0.00029909,0.0138008,measured
07/25/2025,msn.com,audio,France,970x250,tablet,0.01008739,1.524e-05,0.00015062,0.01025325,modeled
07/07/2025,washingtonpost.com,native,Germany,300x250,tablet,0.04116146,3.048e-05,0.0002373,0.04142924,modeled
07/09/2025,msn.com,video,France,320x50,mobile,0.00218772,0.00021566,0.00017387,0.00257726,modeled
07/18/2025,washingtonpost.com,display,Canada,320x50,tablet,0.00550019,0.00013908,8.458e-05,0.00572384,measured
07/16/2025,fox32chicago.com,video,Canada,320x50,mobile,0.00737657,5.191e-05,0.0002071,0.00763558,modeled
07/11/2025,washingtonpost.com,display,Canada,320x50,desktop,0.00695641,6.44e-06,8.667e-05,0.00704951,modeled
07/06/2025,forbes.com,audio,China,300x600,mobile,0.038424,0.00019039,8.295e-05,0.03869734,modeled
07/10/2025,cnn.com,audio,Germany,300x250,desktop,0.01006038,4.771e-05,7.348e-05,0.01018156,modeled
07/21/2025,yahoo.com,audio,United Kingdom,300x600,mobile,0.0097346,9.752e-05,0.0003124,0.01014452,modeled
07/12/2025,espn.com,native,France,300x600,tablet,0.00694579,4.092e-05,0.00016935,0.00715606,modeled
07/11/2025,yahoo.com,native,United Kingdom,300x250,mobile,0.02693971,1.969e-05,0.00039135,0.02735074,measured
07/16/2025,washingtonpost.com,display,Germany,300x250,tablet,0.01253591,2.172e-05,2.989e-05,0.01258751,modeled
07/04/2025,weather.com,audio,India,300x250,desktop,0.00349891,0.00017445,0.00013725,0.00381061,modeled
07/17/2025,weather.com,video,Japan,728x90,desktop,0.03510865,7.39e-05,0.00027553,0.03545809,measured
07/08/2025,techcrunch.com,audio,India,320x50,mobile,0.01449464,0.00012043,0.00012458,0.01473964,modeled
07/30/2025,espn.com,video,India,320x50,desktop,0.01381405,3.794e-05,0.00021178,0.01406378,measured
07/23/2025,washingtonpost.com,video,United States,728x90,tablet,0.00612354,0.00013221,0.00014198,0.00639773,measured
07/06/2025,forbes.com,video,Japan,160x600,tablet,0.02694141,9.456e-05,0.00029628,0.02428149,measured
07/12/2025,fox32chicago.com,display,France,728x90,mobile,0.02243384,9.015e-05,8.7e-06,0.02253269,modeled
07/03/2025,forbes.com,audio,Japan,300x600,desktop,0.03805634,1.728e-05,3.815e-05,0.03811177,modeled
07/29/2025,reuters.com,video,Australia,160x600,desktop,0.02874065,8.341e-05,2.898e-05,0.02885303,measured
07/26/2025,yahoo.com,native,Germany,728x90,desktop,0.01004835,0.00018352,0.00014794,0.01037982,measured
07/09/2025,fox32chicago.com,native,Germany,970x250,tablet,0.01699654,4.511e-05,0.00023564,0.0172773,modeled
07/09/2025,yahoo.com,banner,Australia,970x250,tablet,0.01512699,0.0001286,6.579e-05,0.01532137,modeled
07/07/2025,weather.com,banner,United Kingdom,970x250,desktop,0.06129722,0.00020651,0.00014676,0.06165049,modeled
07/07/2025,bloomberg.com,banner,United States,300x600,tablet,0.02142144,5.065e-05,0.00021745,0.02168955,modeled
07/29/2025,yahoo.com,video,Brazil,320x50,mobile,0.00145791,0.00024209,0.00020859,0.0019086,modeled
07/18/2025,washingtonpost.com,banner,United Kingdom,300x250,desktop,0.00681425,0.00023817,0.00046287,0.00751529,modeled
07/20/2025,theverge.com,native,France,160x600,desktop,0.02227116,4.174e-05,0.0001376,0.02245051,measured
07/14/2025,bloomberg.com,native,United Kingdom,728x90,desktop,0.02461782,0.00010472,5.452e-05,0.02477706,modeled
07/10/2025,reuters.com,banner,Canada,300x250,tablet,0.02430147,0.00018208,4.298e-05,0.02452653,measured
07/07/2025,bloomberg.com,audio,Japan,320x50,mobile,0.0060245,4.888e-05,0.00011242,0.00618579,measured
07/31/2025,theverge.com,banner,United Kingdom,728x90,tablet,0.02997869,0.00018071,6.422e-05,0.03022363,measured
07/07/2025,techcrunch.com,banner,Brazil,300x250,tablet,0.01937872,0.0001758,0.00050863,0.02006315,measured
07/16/2025,usatoday.com,native,Germany,320x50,mobile,0.01930349,0.00010049,0.00017896,0.01958295,measured
07/18/2025,bloomberg.com,native,France,160x600,tablet,0.01289176,9.109e-05,1.593e-05,0.01299877,measured
07/18/2025,engadget.com,audio,United Kingdom,970x250,mobile,0.01017799,0.00012016,6.087e-05,0.01035903,measured
07/19/2025,nytimes.com,banner,France,320x50,tablet,0.03046609,1.482e-05,0.00023725,0.03071817,modeled
07/18/2025,usatoday.com,display,Germany,160x600,desktop,0.0296013,0.0003216,9.983e-05,0.03002274,modeled
07/29/2025,engadget.com,banner,Germany,970x250,tablet,0.0166922,0.00022661,0.00033214,0.01725095,measured
07/07/2025,weather.com,audio,United Kingdom,300x250,mobile,0.03360801,0.00010736,0.00035605,0.03407142,modeled
07/29/2025,usatoday.com,banner,France,300x250,tablet,0.07933305,0.00012821,0.00013849,0.07959976,modeled
07/29/2025,yahoo.com,display,India,160x600,mobile,0.02784136,9.551e-05,0.00010708,0.02804395,modeled
07/26/2025,espn.com,audio,United States,728x90,tablet,0.03055581,5.518e-05,0.00020217,0.03081316,modeled
07/08/2025,engadget.com,audio,China,320x50,tablet,0.00379219,0.00024926,6.852e-05,0.01076357,measured
07/10/2025,cnn.com,video,Germany,160x600,tablet,0.00468137,0.00020282,0.00036575,0.00524994,modeled
07/04/2025,msn.com,native,United Kingdom,160x600,mobile,0.02115186,7.734e-05,0.00010181,0.02133101,modeled
07/23/2025,techcrunch.com,video,Australia,320x50,desktop,0.02031624,8.076e-05,0.00011723,0.02051423,measured
07/06/2025,washingtonpost.com,banner,United Kingdom,728x90,tablet,0.00775984,2.917e-05,0.00014257,0.00793159,measured
07/03/2025,nytimes.com,video,United States,320x50,desktop,0.0198599,4.504e-05,8.137e-05,0.01998631,measured
07/21/2025,usatoday.com,banner,Japan,320x50,mobile,0.01982463,3.787e-05,0.00027598,0.02013848,measured
08/02/2025,weather.com,banner,Germany,320x50,mobile,0.02455826,4.467e-05,0.00018938,0.02479231,modeled
07/31/2025,techcrunch.com,native,China,160x600,tablet,0.00774592,0.00014848,6.423e-05,0.00795863,modeled
07/30/2025,bloomberg.com,video,United Kingdom,728x90,tablet,0.01523208,9.324e-05,0.00036206,0.01568739,measured
07/23/2025,msn.com,audio,China,320x50,mobile,0.00850446,4.097e-05,3.244e-05,0.00857788,modeled
07/28/2025,engadget.com,native,United States,728x90,desktop,0.05430097,8.56e-05,0.00028055,0.05466712,measured
07/22/2025,yahoo.com,video,United States,320x50,tablet,0.01032676,5.582e-05,0.00012865,0.01051122,modeled
07/30/2025,yahoo.com,video,Japan,300x250,mobile,0.01645368,0.00013568,0.00014002,0.01672938,modeled
07/21/2025,forbes.com,native,Japan,320x50,mobile,0.01231301,0.00027486,6.13e-05,0.01264918,modeled
07/23/2025,yahoo.com,native,Japan,160x600,tablet,0.00854629,3.882e-05,0.00022304,0.00880815,modeled
08/01/2025,engadget.com,display,Canada,300x250,tablet,0.02315293,7.351e-05,5.922e-05,0.02328566,measured
07/16/2025,bloomberg.com,video,United States,970x250,tablet,0.01858771,0.0001532,0.00037202,0.01911293,measured
07/03/2025,espn.com,video,United Kingdom,160x600,mobile,0.0099507,7.331e-05,0.00018393,0.01020794,modeled
07/24/2025,msn.com,banner,Brazil,300x250,desktop,0.01221085,2.385e-05,0.00011776,0.01235246,measured
07/26/2025,nytimes.com,display,United Kingdom,320x50,tablet,0.00541675,0.00016235,0.00010421,0.0056833,measured
07/18/2025,yahoo.com,native,Germany,728x90,tablet,0.01589028,4.374e-05,0.00013097,0.01606499,measured
07/09/2025,techcrunch.com,native,Canada,160x600,desktop,0.03922182,0.00017461,5.02e-05,0.03944663,modeled
07/04/2025,bloomberg.com,video,Japan,300x250,desktop,0.00044823,7.405e-05,0.00010479,0.00062708,modeled
07/05/2025,forbes.com,audio,Australia,728x90,tablet,0.01245636,5.253e-05,4.909e-05,0.01255797,modeled
07/31/2025,theverge.com,video,Japan,728x90,mobile,0.0672185,0.00027134,9.619e-05,0.06758603,modeled
08/02/2025,techcrunch.com,display,Australia,970x250,tablet,0.01839072,0.00016434,0.00014676,0.01870182,measured
07/15/2025,bloomberg.com,display,Germany,970x250,tablet,0.01124037,2.43e-05,0.0001346,0.01139927,modeled
07/26/2025,theverge.com,native,Germany,320x50,desktop,0.00549952,0.00018719,0.00013003,0.00581674,measured
07/28/2025,forbes.com,native,,728x90,tablet,0.02433407,6.391e-05,0.00023864,0.02463662,measured
07/17/2025,forbes.com,audio,Australia,728x90,tablet,0.00976973,0.00010358,9.92e-05,0.0099725,modeled
07/15/2025,bloomberg.com,display,United States,320x50,desktop,0.01396431,0.00016287,6.951e-05,0.01419669,modeled
07/12/2025,bloomberg.com,native,Australia,320x50,mobile,0.02176644,0.00020234,0.00025412,0.02222291,modeled
07/29/2025,espn.com,video,Canada,300x600,tablet,0.01001356,0.00011977,2.374e-05,0.01015707,measured
07/08/2025,bloomberg.com,display,Australia,970x250,tablet,0.03333203,0.00039591,0.000167,0.03389495,measured
08/02/2025,techcrunch.com,banner,United Kingdom,300x600,mobile,0.04181667,2.317e-05,5.423e-05,0.04189407,modeled
07/06/2025,msn.com,display,United States,160x600,desktop,0.01274447,7.355e-05,0.00016778,0.0129858,modeled
07/10/2025,engadget.com,display,United Kingdom,160x600,mobile,0.01005518,9.268e-05,0.00026024,0.0104081,measured
08/01/2025,,audio,France,320x50,mobile,0.02389185,6.206e-05,0.00022556,0.02417947,measured
07/31/2025,techcrunch.com,banner,France,160x600,desktop,0.01198356,8.891e-05,0.00025116,0.01232364,measured
07/03/2025,reuters.com,audio,France,160x600,desktop,0.01440783,2.711e-05,0.00013928,0.02038443,measured
07/22/2025,reuters.com,video,Australia,160x600,mobile,0.031586,0.00016793,5.217e-05,0.0318061,modeled
07/19/2025,techcrunch.com,audio,United Kingdom,160x600,tablet,0.02741405,6.87e-05,0.00034944,0.02783219,modeled
08/01/2025,nytimes.com,native,United States,300x250,tablet,0.00553504,0.00013527,0.00010063,0.00577094,modeled
07/27/2025,msn.com,audio,United Kingdom,160x600,desktop,0.01019029,0.00016181,0.000287,0.0106391,modeled
07/26/2025,techcrunch.com,video,France,320x50,desktop,0.00204851,0.00016379,0.00012639,0.00233869,measured
07/20/2025,bloomberg.com,video,United Kingdom,970x250,desktop,0.01704092,2.62e-05,0.00020648,0.0172736,measured
07/23/2025,theverge.com,video,United Kingdom,320x50,mobile,0.06829671,5.364e-05,0.00030559,0.06865594,modeled
07/31/2025,usatoday.com,native,France,300x250,mobile,0.0165676,5.546e-05,3.418e-05,0.01665724,modeled
07/28/2025,weather.com,native,Canada,728x90,desktop,0.04187092,9.071e-05,9.259e-05,0.03352574,modeled
07/12/2025,usatoday.com,audio,Brazil,300x600,tablet,0.01321187,0.00013636,9.247e-05,0.00701424,modeled
07/03/2025,nytimes.com,banner,India,300x600,tablet,0.00734334,7.621e-05,0.00011904,0.00753859,measured
07/27/2025,nytimes.com,video,Germany,300x250,tablet,0.01462503,5.843e-05,0.0003127,0.01499617,measured
07/25/2025,nytimes.com,audio,Canada,970x250,mobile,0.08448003,3.268e-05,1.329e-05,0.084526,measured
07/17/2025,weather.com,video,Japan,728x90,tablet,0.01381007,9.7e-06,3.07e-05,0.01385047,measured
07/30/2025,cnn.com,display,China,728x90,desktop,0.01088636,0.00013567,0.00010948,0.01113151,measured
08/02/2025,weather.com,display,Japan,300x600,desktop,0.00111343,6.771e-05,0.00011486,0.001296,measured
07/22/2025,usatoday.com,native,United Kingdom,728x90,desktop,0.01454716,0.00017625,0.00025059,0.014974,modeled
08/02/2025,engadget.com,display,India,160x600,desktop,0.01761695,0.00029924,8.689e-05,0.01800308,measured
07/06/2025,espn.com,video,United Kingdom,970x250,mobile,0.01508609,8.177e-05,3.378e-05,0.01520164,measured
07/14/2025,usatoday.com,video,Canada,160x600,tablet,0.0166176,1.707e-05,7.579e-05,0.01671046,measured
07/28/2025,weather.com,audio,France,728x90,desktop,0.01822089,2.485e-05,0.00017042,0.01841616,modeled
07/20/2025,bloomberg.com,display,Australia,320x50,desktop,0.00821181,6.189e-05,0.00019249,0.00846618,modeled
07/09/2025,weather.com,video,Brazil,300x600,mobile,0.01562717,0.00010472,0.00018407,0.01579464,modeled
07/21/2025,bloomberg.com,banner,China,160x600,mobile,0.01542944,0.00010915,7.47e-05,0.01561329,modeled
07/07/2025,msn.com,display,United States,970x250,desktop,0.02385031,6.94e-05,0.00031818,0.0242379,measured
07/05/2025,washingtonpost.com,native,Canada,300x250,tablet,0.01850779,5.261e-05,0.00019321,0.0187536,measured
07/27/2025,forbes.com,banner,Brazil,320x50,tablet,0.04094173,5.67e-05,7.837e-05,0.0410768,modeled
07/06/2025,usatoday.com,video,Australia,728x90,desktop,0.00056688,9.237e-05,0.0001024,-0.00828167,modeled
07/09/2025,msn.com,display,United States,300x250,desktop,0.02407878,0.00012226,3.542e-05,0.02423646,measured
07/04/2025,forbes.com,display,Australia,970x250,desktop,0.03122866,4.302e-05,9.114e-05,0.03136283,modeled
08/01/2025,usatoday.com,native,China,970x250,mobile,0.02139113,3.064e-05,7.907e-05,0.02150083,measured
07/24/2025,bloomberg.com,display,Japan,970x250,mobile,0.00559054,0.00016557,9.775e-05,0.00585386,modeled
07/10/2025,usatoday.com,video,France,970x250,desktop,0.00506283,2.716e-05,0.00023557,0.00532556,measured
07/05/2025,bloomberg.com,video,Australia,160x600,desktop,0.00792756,5.588e-05,0.00013725,0.00812069,modeled
07/13/2025,washingtonpost.com,audio,Germany,300x250,desktop,0.01292519,1.224e-05,0.0002076,0.01314503,measured
07/10/2025,engadget.com,native,France,728x90,desktop,0.0137106,0.00010384,0.00021851,0.01403295,measured
07/11/2025,reuters.com,native,Germany,300x250,tablet,0.00180267,0.00013746,0.00059362,0.00253375,measured
07/06/2025,fox32chicago.com,native,India,320x50,mobile,0.022418,0.00020099,0.00025877,0.02287776,measured
07/06/2025,nytimes.com,native,India,300x600,mobile,0.02678446,0.0001657,0.00029644,0.0272466,modeled
07/04/2025,bloomberg.com,video,Australia,320x50,desktop,0.03806169,2.708e-05,0.00027641,0.03836518,measured
07/15/2025,yahoo.com,banner,United Kingdom,970x250,desktop,0.01355234,0.00019497,0.0001908,0.01393811,measured
08/02/2025,fox32chicago.com,banner,France,300x600,desktop,0.00533744,0.00021327,6.913e-05,0.00561984,modeled
07/13/2025,espn.com,display,Canada,970x250,tablet,0.01391042,3.548e-05,0.00043805,0.01438394,modeled
07/06/2025,usatoday.com,video,Germany,300x250,desktop,0.01298542,0.00019351,6.064e-05,0.01323957,modeled
07/25/2025,nytimes.com,audio,Canada,970x250,mobile,0.08448003,3.268e-05,1.329e-05,0.084526,measured
07/09/2025,usatoday.com,audio,Germany,728x90,desktop,0.01935695,7.436e-05,0.00012998,0.01956129,modeled
07/16/2025,forbes.com,audio,Brazil,320x50,mobile,0.01309493,4.372e-05,0.00011174,0.01325038,measured
07/31/2025,fox32chicago.com,audio,China,300x250,tablet,0.01958457,7.629e-05,0.00011179,0.01977265,measured
07/25/2025,washingtonpost.com,banner,China,300x250,mobile,0.00968471,0.00013352,0.00038014,0.01289418,modeled
07/06/2025,msn.com,display,United States,160x600,desktop,0.01274447,7.355e-05,0.00016778,0.0129858,modeled
07/22/2025,msn.com,banner,Germany,728x90,tablet,0.02771953,0.00035313,0.00051028,0.02858294,measured
07/25/2025,fox32chicago.com,video,Japan,300x250,mobile,0.01233167,6.772e-05,0.00037597,0.01277536,measured
